ua01_id_punktu_adresowego,ua02_id_pe,ua03_id_po,ua04_terc,ua05_simc,ua06_ulic,ua07_nr_porzadkowy,ua08_szerokosc,ua09_dlugosc,ua10_medium_dochodzace_do_pa,ua11_technologia_dostepowa,ua12_instalacja_telekom,ua13_medium_instalacji_budynku,ua14_technologia_dostepowa,ua15_identyfikacja_uslugi,ua16_dostep_stacjonarny,ua17_dostep_stacjonarny_bezprzewodowy,ua18_telewizja_cyfrowa,ua19_radio,ua20_usluga_telefoniczna,ua21_predkosc_uslugi_td,ua22_liczba_uzytkownikow_uslugi_td
"AD0065","P0046","","2261011","0933016","20254","39A","54.3761","18.4296","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W46_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0066","P0047","","2205085","0177448","17534","14","54.3815","18.4278","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W47_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0067","P0048","","2205085","0177448","00765","25","54.3921","18.4294","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W48_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0068","P0049","","2205085","0177230","","3A","54.3626","18.4329","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W49_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0069","P0049","","2205085","0177230","","3A","54.3626","18.4329","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W49_2","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0070","P0050","","2205085","0177247","13706","26","54.3544","18.4245","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W50_1","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0071","P0050","","2205085","0177247","13706","26","54.3544","18.4245","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W50_2","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0072","P0051","","2205085","0177276","20254","21","54.3610","18.3680","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W51_1","Nie","Tak","Nie","Nie","Nie","03","3"
"AD0073","P0051","","2205085","0177276","20254","21","54.3610","18.3680","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W51_2","Nie","Tak","Nie","Nie","Nie","05","2"
"AD0074","P0053","","2205085","0177276","15590","3A","54.3698","18.3553","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W53_1","Nie","Tak","Nie","Nie","Nie","03","3"
"AD0075","P0053","","2205085","0177276","15590","3A","54.3698","18.3553","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W53_2","Nie","Tak","Nie","Nie","Nie","04","1"
"AD0076","P0054","","2205085","0177371","05431","75F","54.3740","18.3821","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W54_1","Nie","Tak","Nie","Nie","Nie","03","3"
"AD0077","P0054","","2205085","0177371","05431","75F","54.3740","18.3821","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W54_2","Nie","Tak","Nie","Nie","Nie","06","1"
"AD0078","P0055","","2205085","0177388","","193","54.2849","18.3293","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W55_1","Nie","Tak","Nie","Nie","Nie","04","1"
"AD0079","P0055","","2205085","0177388","","193","54.2849","18.3293","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W55_2","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0080","P0056","","2205085","0177454","20254","43","54.2916","18.3567","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W56_1","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0081","P0060","","2205085","0177247","03572","23","54.3499","18.4569","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W60_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0082","P0061","","2261011","0933016","11110","16","54.3451","18.5073","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W61_1","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0083","P0061","","2261011","0933016","11110","16","54.3451","18.5073","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W61_2","Nie","Tak","Nie","Nie","Nie","04","1"
"AD0084","P0062","","2261011","0933016","07804","27","54.3534","18.5126","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W62_1","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0085","P0062","","2261011","0933016","07804","27","54.3534","18.5126","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W62_2","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0086","P0063","","2261011","0933016","05860","76","54.3453","18.4916","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W63_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0087","P0064","","2261011","0933016","39822","16","54.3486","18.4718","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W64_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0088","P0064","","2261011","0933016","39822","16","54.3486","18.4718","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W64_2","Nie","Tak","Nie","Nie","Nie","04","1"
"AD0089","P0064","","2261011","0933016","39822","16","54.3486","18.4718","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W64_3","Nie","Tak","Nie","Nie","Nie","02","2"
"AD0090","P0064","","2261011","0933016","39822","16","54.3486","18.4718","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W64_4","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0091","P0065","","2205085","0177514","31475","15C","54.3466","18.3257","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W65_1","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0092","P0065","","2205085","0177514","31475","15C","54.3466","18.3257","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W65_2","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0093","P0066","","2205085","0177164","","23","54.3313","18.3423","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W66_1","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0094","P0067","","2205085","0177276","26081","39","54.3693","18.3265","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W67_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0095","P0067","","2205085","0177276","26081","39","54.3693","18.3265","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W67_2","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0096","P0068","","2205032","0169680","20683","7","54.3822","18.2894","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W68_1","Nie","Tak","Nie","Nie","Nie","03","4"
"AD0097","P0068","","2205032","0169680","20683","7","54.3822","18.2894","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W68_2","Nie","Tak","Nie","Nie","Nie","02","2"
"AD0098","P0069","","2205032","0169680","10562","5","54.3737","18.2840","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W69_1","Nie","Tak","Nie","Nie","Nie","05","2"
"AD0099","P0069","","2205032","0169680","10562","5","54.3737","18.2840","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W69_2","Nie","Tak","Nie","Nie","Nie","03","4"
"AD0100","P0070","","2205085","1014464","","22","54.3359","18.4074","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W70_1","Nie","Tak","Nie","Nie","Nie","06","1"
"AD0101","P0071","","2205032","0169874","42307","2","54.3931","18.2551","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W71_1","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0102","P0072","","2205032","0169756","07535","37","54.3577","18.3023","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W72_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0103","P0072","","2205032","0169756","07535","37","54.3577","18.3023","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W72_2","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0104","P0077","","2205032","0169489","05431","8","54.4136","18.3145","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W77_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0105","P0077","","2205032","0169489","05431","8","54.4136","18.3145","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W77_2","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0106","P0080","","2215092","0175337","20598","2","54.4374","18.2524","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W80_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0107","P0084","","2205032","0169845","08574","88","54.4136","18.3406","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W84_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0108","P0085","","2205085","0177282","","39","54.4057","18.3646","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W85_1","Nie","Tak","Nie","Nie","Nie","04","1"
"AD0109","P0085","","2205085","0177282","","39","54.4057","18.3646","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W85_2","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0110","P0085","","2205085","0177282","","39","54.4057","18.3646","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W85_3","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0111","P0085","","2205085","0177282","","39","54.4057","18.3646","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W85_4","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0112","P0086","","2205085","0177313","47019","24","54.3868","18.3623","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W86_1","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0113","P0086","","2205085","0177313","47019","24","54.3868","18.3623","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W86_2","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0114","P0086","","2205085","0177313","47019","24","54.3868","18.3623","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W86_3","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0115","P0087","","2205085","0177313","05441","32","54.3810","18.3622","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W87_1","Nie","Tak","Nie","Nie","Nie","05","2"
"AD0116","P0087","","2205085","0177313","05441","32","54.3810","18.3622","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W87_2","Nie","Tak","Nie","Nie","Nie","04","1"
"AD0117","P0087","","2205085","0177313","05441","32","54.3810","18.3622","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W87_3","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0118","P0091","","2205085","0177320","18337","40B","54.3183","18.4257","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W91_1","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0119","P0093","","2205085","0177402","20254","28B","54.3149","18.3780","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W93_1","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0120","P0094","","2205085","1014464","","15B","54.3336","18.4038","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W94_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0121","P0097","","2205032","0169584","21271","52","54.4194","18.2777","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W97_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0122","P0097","","2205032","0169584","21271","52","54.4194","18.2777","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W97_2","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0123","P0101","","2205032","0169762","","55","54.3876","18.2213","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W101_1","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0124","P0103","","2205025","0163699","","28","54.3378","18.2907","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W103_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0125","P0104","","2205085","0177454","48918","32","54.3012","18.3638","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W104_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0126","P0105","","2205032","0169868","08171","33","54.4233","18.3584","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W105_1","Nie","Tak","Nie","Nie","Nie","04","1"
"AD0127","P0105","","2205032","0169868","08171","33","54.4233","18.3584","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W105_2","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0128","P0106","","2205032","0169868","02566","14B","54.4190","18.3512","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W106_1","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0129","P0106","","2205032","0169868","02566","14B","54.4190","18.3512","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W106_2","Nie","Tak","Nie","Nie","Nie","02","2"
"AD0130","P0107","","2205085","0177477","05441","29A","54.4195","18.3767","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W107_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0131","P0108","","2215092","0175461","20998","14","54.4395","18.3496","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W108_1","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0132","P0109","","2205085","0177112","18049","179","54.3924","18.3829","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W109_1","Nie","Tak","Nie","Nie","Nie","05","2"
"AD0133","P0110","","2205085","0177477","14834","3","54.4293","18.3887","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W110_1","Nie","Tak","Nie","Nie","Nie","03","3"
"AD0134","P0111","","2205032","0169868","24870","23","54.4167","18.3577","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W111_1","Nie","Tak","Nie","Nie","Nie","03","3"
