ua01_id_punktu_adresowego,ua02_id_pe,ua03_id_po,ua04_terc,ua05_simc,ua06_ulic,ua07_nr_porzadkowy,ua08_szerokosc,ua09_dlugosc,ua10_medium_dochodzace_do_pa,ua11_technologia_dostepowa,ua12_instalacja_telekom,ua13_medium_instalacji_budynku,ua14_technologia_dostepowa,ua15_identyfikacja_uslugi,ua16_dostep_stacjonarny,ua17_dostep_stacjonarny_bezprzewodowy,ua18_telewizja_cyfrowa,ua19_radio,ua20_usluga_telefoniczna,ua21_predkosc_uslugi_td,ua22_liczba_uzytkownikow_uslugi_td
"AD0135","P0105","","2205032","0169868","08171","33","54.4233","18.3584","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W105_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0136","P0105","","2205032","0169868","08171","33","54.4233","18.3584","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W105_2","Nie","Tak","Nie","Nie","Nie","06","1"
"AD0137","P0106","","2205032","0169868","02566","14B","54.4190","18.3512","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W106_1","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0138","P0107","","2205085","0177477","05441","29A","54.4195","18.3767","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W107_1","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0139","P0108","","2215092","0175461","20998","14","54.4395","18.3496","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W108_1","Nie","Tak","Nie","Nie","Nie","03","5"
"AD0140","P0108","","2215092","0175461","20998","14","54.4395","18.3496","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W108_2","Nie","Tak","Nie","Nie","Nie","04","1"
"AD0141","P0109","","2205085","0177112","18049","179","54.3924","18.3829","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W109_1","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0142","P0110","","2205085","0177477","14834","3","54.4293","18.3887","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W110_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0143","P0110","","2205085","0177477","14834","3","54.4293","18.3887","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W110_2","Nie","Tak","Nie","Nie","Nie","04","2"
"AD0144","P0111","","2205032","0169868","24870","23","54.4167","18.3577","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W111_1","Nie","Tak","Nie","Nie","Nie","04","1"
"AD0145","P0111","","2205032","0169868","24870","23","54.4167","18.3577","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W111_2","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0146","P0112","","2205085","0177112","13706","4","54.3931","18.3937","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W112_1","Nie","Tak","Nie","Nie","Nie","05","2"
"AD0147","P0112","","2205085","0177112","13706","4","54.3931","18.3937","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W112_2","Nie","Tak","Nie","Nie","Nie","04","1"
"AD0148","P0113","","2205032","0169489","16742","9","54.4198","18.3190","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W113_1","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0149","P0115","","2205032","0169845","17798","48","54.3994","18.3317","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W115_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0150","P0116","","2261011","0933016","10045","12","54.4407","18.4603","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W116_1","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0151","P0116","","2261011","0933016","10045","12","54.4407","18.4603","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W116_2","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0152","P0118","","2215092","0175290","07290","3","54.4525","18.3288","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W118_1","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0153","P0118","","2215092","0175290","07290","3","54.4525","18.3288","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W118_2","Nie","Tak","Nie","Nie","Nie","04","1"
"AD0154","P0118","","2215092","0175290","07290","3","54.4525","18.3288","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W118_3","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0155","P0120","","2204052","0169992","18403","24","54.2499","18.3413","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W120_1","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0156","P0121","","2204052","0169928","11139","9","54.2468","18.3810","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W121_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0157","P0124","","2215092","0175290","21038","5","54.4667","18.3164","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W124_1","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0158","P0125","","2205085","0177170","17011","11A","54.4493","18.4216","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W125_1","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0159","P0126","","2215092","0175202","15773","4","54.4412","18.3923","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W126_1","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0160","P0128","","2205025","0163707","","122","54.4210","18.0798","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W128_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0161","P0129","","2205025","0163624","","38","54.3840","18.0969","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W129_1","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0162","P0131","","2205025","0163417","16742","5","54.4026","18.0146","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W131_1","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0163","P0137","","2215062","0165534","","55","54.4249","18.0175","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W137_1","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0164","P0138","","2205025","0163156","","19","54.4177","18.0940","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W138_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0165","P0138","","2205025","0163156","","19","54.4177","18.0940","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W138_2","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0166","P0139","","2215092","0175395","08124","2","54.4612","18.1407","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W139_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0167","P0142","","2205085","0177371","31918","39","54.3755","18.3955","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W142_1","Nie","Tak","Nie","Nie","Nie","05","2"
"AD0168","P0143","","2205025","0163268","38369","3","54.2895","18.2411","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W143_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0169","P0145","","2205085","0177371","29356","2","54.3753","18.3970","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W145_1","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0170","P0145","","2205085","0177371","29356","2","54.3753","18.3970","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W145_2","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0171","P0145","","2205085","0177371","29356","2","54.3753","18.3970","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W145_3","Nie","Tak","Tak","Nie","Nie","02","1"
"AD0172","P0146","","2205085","0177402","11522","44","54.3033","18.4100","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W146_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0173","P0146","","2205085","0177402","11522","44","54.3033","18.4100","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W146_2","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0174","P0147","","2205085","0177260","00518","6","54.2869","18.4273","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W147_1","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0175","P0147","","2205085","0177260","00518","6","54.2869","18.4273","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W147_2","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0176","P0148","","2205085","0177170","22508","6","54.4312","18.4353","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W148_1","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0177","P0149","","2215092","0175461","03811","6","54.4413","18.3499","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W149_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0178","P0150","","2205085","0177454","15953","73","54.3054","18.3400","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W150_1","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0179","P0151","","2205084","0935127","33503","24","54.3444","18.3490","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W151_1","Nie","Tak","Nie","Nie","Nie","03","4"
